file_path,source_url,status_code,is_accessible,is_restricted,has_failed_images,category,title,content_length,notes
FAQ/Deals_&_Quotations/How_To_Margin_and_markup_on_quotations.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693029609233-How-To-Margin-and-markup-on-quotations,200,True,False,False,FAQ,how to: margin and markup on quotations &ndash; su,56936,
FAQ/Deals_&_Quotations/How_To_Multiple_Sales_Pipelines_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25696017218705-How-To-Multiple-Sales-Pipelines-in-Teamleader-Focus,200,True,False,False,FAQ,how to: multiple sales pipelines in teamleader foc,71622,
FAQ/Insights/How_To_Create_a_map_chart_in_Insights.md,https://support.focus.teamleader.eu/hc/en-150/articles/32862737645201-How-To-Create-a-map-chart-in-Insights,200,True,False,False,FAQ,how to: create a map chart in insights &ndash; sup,49800,
"FAQ/Insights/How_To_Insights_library_on_Revenue,_Invoices_&_Subscriptions.md",https://support.focus.teamleader.eu/hc/en-150/articles/29832458860689-How-To-Insights-library-on-Revenue-Invoices-Subscriptions,200,True,False,False,FAQ,"how to: insights library on revenue, expenses &amp",56232,
FAQ/Insights/How_To_Insights_on_invoices.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697840851857-How-To-Insights-on-invoices,200,False,True,True,FAQ,login teamleader focus,4623,Restricted (login teamleader focus)
"FAQ/Insights/How_To_Insights_library_on_CRM,_Sales_and_Productivity_in_Teamleader_Focus.md",https://support.focus.teamleader.eu/hc/en-150/articles/28242396199953-How-To-Insights-library-on-CRM-Sales-and-Productivity-in-Teamleader-Focus,200,True,False,False,FAQ,"how to: insights library on crm, sales and product",65609,
FAQ/Insights/How_To_Insights_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/28006164415889-How-To-Insights-in-Teamleader-Focus,200,True,False,False,FAQ,how to: insights in teamleader focus &ndash; suppo,65348,
FAQ/Insights/How_To_Insights_overview_&_targets_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25698007825681-How-To-Insights-overview-targets-in-Teamleader-Focus,200,True,False,False,FAQ,how to: insights overview &amp; targets in teamlea,49991,
FAQ/Insights/How_To_Insights_library_on_Meetings_and_Tasks_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/35450176115729-How-To-Insights-library-on-Meetings-and-Tasks-in-Teamleader-Focus,200,True,False,False,FAQ,how to: insights library on meetings and tasks in ,52045,
FAQ/Insights/FAQ_Can_I_export_the_reports_in_Insights.md,https://support.focus.teamleader.eu/hc/en-150/articles/32423405276945-FAQ-Can-I-export-the-reports-in-Insights,200,True,False,False,FAQ,faq: can i export the reports in insights? &ndash;,53740,
FAQ/Insights/How_To_The_power_of_Insights_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/27754060283409-How-To-The-power-of-Insights-in-Teamleader-Focus,200,True,False,False,FAQ,how to: the power of insights in teamleader focus ,51039,
FAQ/Insights/FAQ_What_information_do_the_shared_inbox_stats_provide.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692224156305-FAQ-What-information-do-the-shared-inbox-stats-provide,200,True,False,False,FAQ,faq: what information do the shared inbox stats pr,56280,
FAQ/Insights/FAQ_Multi-currency_how_are_the_insights_for_invoices_calculated.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692825184785-FAQ-Multi-currency-how-are-the-insights-for-invoices-calculated,200,True,False,False,FAQ,faq: multi-currency: how are the insights for invo,51053,
FAQ/Insights/How_To_Adding_Targets.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691312824465-How-To-Adding-Targets,200,True,False,False,FAQ,how to: adding targets &ndash; support : teamleade,54874,
FAQ/Insights/How_To_Insights_library_on_Projects.md,https://support.focus.teamleader.eu/hc/en-150/articles/30998688102289-How-To-Insights-library-on-Projects,200,True,False,False,FAQ,how to: insights library on projects &ndash; suppo,52102,
FAQ/Insights/Old_vs_new_Insights.md,https://support.focus.teamleader.eu/hc/en-150/articles/30267723452945-Old-vs-new-Insights,200,True,False,False,FAQ,old vs new insights &ndash; support : teamleader f,61524,
FAQ/Settings/FAQ_How_can_I_order_my_custom_fields.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691750317713-FAQ-How-can-I-order-my-custom-fields,200,True,False,False,FAQ,faq: how can i order my custom fields? &ndash; sup,49153,
FAQ/Settings/How_To_Alternative_email_addresses_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697837339409-How-To-Alternative-email-addresses-in-Teamleader-Focus,200,True,False,False,FAQ,how to: alternative email addresses in teamleader ,57630,
FAQ/Settings/FAQ_How_many_custom_fields_can_I_create_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691166486673-FAQ-How-many-custom-fields-can-I-create-in-Teamleader-Focus,200,True,False,False,FAQ,faq: how many custom fields can i create in teamle,48848,
FAQ/Settings/How_To_Defining_custom_activity_types_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25694845499537-How-To-Defining-custom-activity-types-in-Teamleader-Focus,200,True,False,False,FAQ,how to: defining custom activity types in teamlead,49807,
FAQ/Settings/How_To_Creating_a_custom_field.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692628832017-How-To-Creating-a-custom-field,200,True,False,False,FAQ,how to: creating a custom field &ndash; support : ,52163,
FAQ/Settings/FAQ_Can_I_change_how_dates_are_displayed_within_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25696278549393-FAQ-Can-I-change-how-dates-are-displayed-within-Teamleader-Focus,200,True,False,False,FAQ,faq: can i change how dates are displayed within t,49654,
FAQ/Settings/How_To_Set_up_MFA_security.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692015506577-How-To-Set-up-MFA-security,200,True,False,False,FAQ,how to: set up mfa security &ndash; support : team,51626,
FAQ/Settings/FAQ_Can_you_make_fields_required_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691611839633-FAQ-Can-you-make-fields-required-in-Teamleader-Focus,200,True,False,False,FAQ,faq: can you make fields required in teamleader fo,48091,
FAQ/Settings/How_To_Personalising_Teamleader_Focus'_cloud_platforms.md,https://support.focus.teamleader.eu/hc/en-150/articles/25690839495441-How-To-Personalising-Teamleader-Focus-cloud-platforms,200,True,False,False,FAQ,how to: personalising teamleader focus&#39; cloud ,54096,
FAQ/Settings/How_To_Prepare_Teamleader_Focus_for_the_new_year.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691688862481-How-To-Prepare-Teamleader-Focus-for-the-new-year,200,True,False,False,FAQ,how to: prepare teamleader focus for the new year ,63868,
FAQ/Settings/How_To_Filling_out_your_company_information_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25694847994769-How-To-Filling-out-your-company-information-in-Teamleader-Focus,200,True,False,False,FAQ,how to: filling out your company information in te,54101,
"FAQ/Settings/FAQ_What_are_the_limits_for_files,_custom_fields,_quotations,_invoices_and_timesheets_in_Teamleader_.md",https://support.focus.teamleader.eu/hc/en-150/articles/25691237031697-FAQ-What-are-the-limits-for-files-custom-fields-quotations-invoices-and-timesheets-in-Teamleader-Focus,200,True,False,False,FAQ,"faq: what are the limits for files, custom fields,",63104,
FAQ/Settings/FAQ_Can_I_set_a_different_date_format_on_documents.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693633724049-FAQ-Can-I-set-a-different-date-format-on-documents,200,True,False,False,FAQ,faq: can i set a different date format on document,54688,
FAQ/Settings/FAQ_Can_I_set_an_automatic_timeoutlogout.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692088895505-FAQ-Can-I-set-an-automatic-timeout-logout,200,True,False,False,FAQ,faq: can i set an automatic timeout/logout? &ndash,47923,
FAQ/Settings/How_To_Upload_general_terms_and_conditions.md,https://support.focus.teamleader.eu/hc/en-150/articles/25690882757137-How-To-Upload-general-terms-and-conditions,200,True,False,False,FAQ,how to: upload general terms and conditions &ndash,51718,
FAQ/Settings/How_To_Multiple_company_entities_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697681388177-How-To-Multiple-company-entities-in-Teamleader-Focus,200,True,False,False,FAQ,how to: multiple company entities in teamleader fo,62390,
FAQ/Settings/How_To_Setting_your_custom_domain_for_sending_emails_from_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692624924561-How-To-Setting-your-custom-domain-for-sending-emails-from-Teamleader-Focus,200,True,False,False,FAQ,how to: setting your custom domain for sending ema,63900,
FAQ/Settings/FAQ_Can_I_set_a_default_company_entity.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697699124625-FAQ-Can-I-set-a-default-company-entity,200,True,False,False,FAQ,faq: can i set a default company entity? &ndash; s,48351,
FAQ/Settings/How_To_Setting_a_signature_for_outgoing_emails.md,https://support.focus.teamleader.eu/hc/en-150/articles/25690729809425-How-To-Setting-a-signature-for-outgoing-emails,200,True,False,False,FAQ,how to: setting a signature for outgoing emails &n,51530,
FAQ/Settings/How_To_Enforce_Multi-Factor_Authentication_(MFA).md,https://support.focus.teamleader.eu/hc/en-150/articles/25695959602833-How-To-Enforce-Multi-Factor-Authentication-MFA,200,True,False,False,FAQ,how to: enforce multi-factor authentication (mfa) ,52124,
FAQ/Settings/How_To_Why_is_my_MFA_token_invalid.md,https://support.focus.teamleader.eu/hc/en-150/articles/26755147554065-How-To-Why-is-my-MFA-token-invalid,200,False,True,True,FAQ,login teamleader focus,4623,Restricted (login teamleader focus)
FAQ/Settings/FAQ_What_do_the_settings_of_a_custom_field_stand_for.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692101619217-FAQ-What-do-the-settings-of-a-custom-field-stand-for,200,True,False,False,FAQ,faq: what do the settings of a custom field stand ,68688,
FAQ/Settings/How_To_Manage_currency_exchange_rates_in_your_account.md,https://support.focus.teamleader.eu/hc/en-150/articles/25696222198929-How-To-Manage-currency-exchange-rates-in-your-account,200,True,False,False,FAQ,how to: manage currency exchange rates in your acc,53732,
"FAQ/Settings/FAQ_My_domain_verification_is_pending_or_invalid,_what_could_be_wrong.md",https://support.focus.teamleader.eu/hc/en-150/articles/25695210286481-FAQ-My-domain-verification-is-pending-or-invalid-what-could-be-wrong,200,True,False,False,FAQ,"faq: my domain verification is pending or invalid,",52974,
FAQ/Settings/FAQ_How_can_I_edit_the_font_of_my_signature_for_outgoing_emails.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693948332433-FAQ-How-can-I-edit-the-font-of-my-signature-for-outgoing-emails,200,True,False,False,FAQ,faq: how can i edit the font of my signature for o,50036,
FAQ/Settings/FAQ_How_do_I_reset_my_password.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691103419281-FAQ-How-do-I-reset-my-password,200,True,False,False,FAQ,faq: how do i reset my password? &ndash; support :,50661,
FAQ/Settings/FAQ_Can_I_set_a_bcc_for_all_outgoing_email.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693959243409-FAQ-Can-I-set-a-bcc-for-all-outgoing-email,200,True,False,False,FAQ,faq: can i set a bcc for all outgoing email? &ndas,50475,
FAQ/Settings/FAQ_How_can_I_change_my_email_address_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693544882449-FAQ-How-can-I-change-my-email-address-in-Teamleader-Focus,200,True,False,False,FAQ,faq: how can i change my email address in teamlead,49604,
FAQ/Settings/FAQ_Can_I_deactivate_a_company_entity.md,https://support.focus.teamleader.eu/hc/en-150/articles/25694854247569-FAQ-Can-I-deactivate-a-company-entity,200,True,False,False,FAQ,faq: can i deactivate a company entity? &ndash; su,49423,
FAQ/Settings/How_To_Use_contact_salutations_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697742981265-How-To-Use-contact-salutations-in-Teamleader-Focus,200,True,False,False,FAQ,how to: use contact salutations in teamleader focu,54592,
FAQ/Integrations_-_Email_tracking/How_To_Using_the_Chrome_extension_for_Teamleader_Focus_email_tracking.md,https://support.focus.teamleader.eu/hc/en-150/articles/25690832651921-How-To-Using-the-Chrome-extension-for-Teamleader-Focus-email-tracking,200,True,False,False,FAQ,how to: using the chrome extension for teamleader ,54163,
FAQ/Integrations_-_Email_tracking/How_To_Tracking_emails_to_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692591287697-How-To-Tracking-emails-to-Teamleader-Focus,200,True,False,False,FAQ,how to: tracking emails to teamleader focus &ndash,59538,
FAQ/Integrations_-_Email_tracking/IMAP_deprecation_in_O365.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693951709201-IMAP-deprecation-in-O365,200,True,False,False,FAQ,imap deprecation in o365 &ndash; support : teamlea,47915,
FAQ/Integrations_-_Email_tracking/FAQ_How_can_I_solve_the_error_'Some_components_of_Teamleader_Dev_don't_support_your_current_configur.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693558890129-FAQ-How-can-I-solve-the-error-Some-components-of-Teamleader-Dev-don-t-support-your-current-configuration-of-Microsoft-Outlook,200,True,False,False,FAQ,faq: how can i solve the error &#39;some component,49606,
FAQ/Integrations_-_Email_tracking/How_To_How_do_I_install_the_Outlook_email_add-in.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692192595729-How-To-How-do-I-install-the-Outlook-email-add-in,200,True,False,False,FAQ,how to: how do i install the outlook email add-in?,55536,
FAQ/Old_projects/How_To_Using_the_(legacy)_project_planning_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692090129937-How-To-Using-the-legacy-project-planning-in-Teamleader-Focus,200,True,False,False,FAQ,how to: using the (legacy) project planning in tea,55472,
FAQ/Old_projects/How_To_Work_breakdown_on_projects.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697800978065-How-To-Work-breakdown-on-projects,200,True,False,False,FAQ,how to: work breakdown on projects &ndash; support,66400,
FAQ/Old_projects/FAQ_What_do_the_colors_under_project_progress_stand_for.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691916548753-FAQ-What-do-the-colors-under-project-progress-stand-for,200,True,False,False,FAQ,faq: what do the colors under project progress sta,49207,
FAQ/Old_projects/FAQ_Where_can_I_see_a_list_of_all_my_finished_projects.md,https://support.focus.teamleader.eu/hc/en-150/articles/25690983221137-FAQ-Where-can-I-see-a-list-of-all-my-finished-projects,200,True,False,False,FAQ,faq: where can i see a list of all my finished pro,49929,
FAQ/Old_projects/How_To_Creating_Gantt_charts_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693065136657-How-To-Creating-Gantt-charts-in-Teamleader-Focus,200,True,False,False,FAQ,how to: creating gantt charts in teamleader focus ,49906,
FAQ/Old_projects/How_To_Managing_external_costs_of_a_project.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691673649681-How-To-Managing-external-costs-of-a-project,200,True,False,False,FAQ,how to: managing external costs of a project &ndas,56475,
FAQ/Old_projects/How_To_Define_the_internal_cost_of_your_employees.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693477361681-How-To-Define-the-internal-cost-of-your-employees,200,True,False,False,FAQ,how to: define the internal cost of your employees,53167,
FAQ/Old_projects/How_To_How_can_I_close_a_project.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691015006097-How-To-How-can-I-close-a-project,200,True,False,False,FAQ,how to: how can i close a project? &ndash; support,54040,
FAQ/Old_projects/How_To_The_Cross-projects_timeline_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693534082449-How-To-The-Cross-projects-timeline-in-Teamleader-Focus,200,False,True,True,FAQ,login teamleader focus,4623,Restricted (login teamleader focus)
FAQ/Old_projects/How_To_Budget_management_on_projects_Use_cases.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697623308945-How-To-Budget-management-on-projects-Use-cases,200,True,False,False,FAQ,how to: budget management on projects: use cases &,57888,
FAQ/Old_projects/How_To_Budget_management_on_projects.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693457215889-How-To-Budget-management-on-projects,200,True,False,False,FAQ,how to: budget management on projects &ndash; supp,69142,
FAQ/Old_projects/FAQ_Can_I_copy_a_project_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691280403089-FAQ-Can-I-copy-a-project-in-Teamleader-Focus,200,True,False,False,FAQ,faq: can i copy a project in teamleader focus? &nd,51797,
FAQ/Old_projects/FAQ_How_can_I_link_an_email_to_a_project_from_my_Gmail.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691600709649-FAQ-How-can-I-link-an-email-to-a-project-from-my-Gmail,200,True,False,False,FAQ,faq: how can i link an email to a project from my ,48854,
FAQ/Old_projects/FAQ_What_does_the_little_flag_in_the_project_planning_feature_stand_for.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692114851345-FAQ-What-does-the-little-flag-in-the-project-planning-feature-stand-for,200,True,False,False,FAQ,faq: what does the little flag in the project plan,48144,
FAQ/Old_projects/How_To_Invoice_a_project_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697730221841-How-To-Invoice-a-project-in-Teamleader-Focus,200,True,False,False,FAQ,how to: invoice a project in teamleader focus &nda,53210,
FAQ/Old_projects/FAQ_Can_I_change_project_templates.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691256023441-FAQ-Can-I-change-project-templates,200,True,False,False,FAQ,faq: can i change project templates? &ndash; suppo,49523,
FAQ/Old_projects/FAQ_How_can_I_convert_a_deal_or_quotation_into_a_project.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691286414737-FAQ-How-can-I-convert-a-deal-or-quotation-into-a-project,200,True,False,False,FAQ,faq: how can i convert a deal or quotation into a ,54796,
FAQ/Old_projects/How_To_Calculate_profit_on_your_projects.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693364328465-How-To-Calculate-profit-on-your-projects,200,True,False,False,FAQ,how to: calculate profit on your projects &ndash; ,57667,
FAQ/Old_projects/FAQ_What_do_the_red_and_green_buttons_in_the_project_planning_stand_for.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692137763857-FAQ-What-do-the-red-and-green-buttons-in-the-project-planning-stand-for,200,True,False,False,FAQ,faq: what do the red and green buttons in the proj,48672,
FAQ/Old_projects/FAQ_Can_I_plan_over_multiple_days_in_the_project_planning.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692131168017-FAQ-Can-I-plan-over-multiple-days-in-the-project-planning,200,True,False,False,FAQ,faq: can i plan over multiple days in the project ,50634,
FAQ/Old_projects/FAQ_Can_I_zoom_in_or_out_in_the_project_planning.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692656501521-FAQ-Can-I-zoom-in-or-out-in-the-project-planning,200,True,False,False,FAQ,faq: can i zoom in or out in the project planning?,47612,
FAQ/Old_projects/FAQ_What_are_the_different_rights_in_a_project.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691912071825-FAQ-What-are-the-different-rights-in-a-project,200,True,False,False,FAQ,faq: what are the different rights in a project? &,54645,
FAQ/Old_projects/FAQ_How_can_I_make_phases_mutually_dependent.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691937254417-FAQ-How-can-I-make-phases-mutually-dependent,200,True,False,False,FAQ,faq: how can i make phases mutually dependent? &nd,50364,
FAQ/Old_projects/FAQ_How_do_I_grant_someone_external_access_to_a_project.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691830063121-FAQ-How-do-I-grant-someone-external-access-to-a-project,200,False,True,True,FAQ,login teamleader focus,4623,Restricted (login teamleader focus)
FAQ/Import_&_Export/How_To_Importing_invoices_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691675511825-How-To-Importing-invoices-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing invoices into teamleader focus &,58350,
FAQ/Import_&_Export/How_To_Importing_contacts_and_companies_to_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691800529297-How-To-Importing-contacts-and-companies-to-Teamleader-Focus,200,True,False,False,FAQ,how to: importing contacts and companies to teamle,55129,
FAQ/Import_&_Export/FAQ_How_do_I_edit_my_file_for_importing_contacts_and_companies.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691867398801-FAQ-How-do-I-edit-my-file-for-importing-contacts-and-companies,200,True,False,False,FAQ,faq: how do i edit my file for importing contacts ,57117,
FAQ/Import_&_Export/FAQ_How_can_I_open_and_save_XLS_files_in_protected_view_.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692358987153-FAQ-How-can-I-open-and-save-XLS-files-in-protected-view,200,True,False,False,FAQ,faq: how can i open and save xls files in protecte,48975,
FAQ/Import_&_Export/How_To_Importing_subscriptions_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691692064785-How-To-Importing-subscriptions-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing subscriptions into teamleader fo,61126,
FAQ/Import_&_Export/FAQ_What_happens_if_I_have_contacts_or_companies_with_the_same_name_in_my_import_file.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691802707985-FAQ-What-happens-if-I-have-contacts-or-companies-with-the-same-name-in-my-import-file,200,True,False,False,FAQ,faq: what happens if i have contacts or companies ,49498,
FAQ/Import_&_Export/How_To_Importing_calls_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691695405201-How-To-Importing-calls-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing calls into teamleader focus &nda,52619,
FAQ/Import_&_Export/How_To_Export_reports_from_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691716494225-How-To-Export-reports-from-Teamleader-Focus,200,True,False,False,FAQ,how to: export reports from teamleader focus &ndas,66039,
FAQ/Import_&_Export/How_To_Importing_activities_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691662213649-How-To-Importing-activities-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing activities into teamleader focus,54682,
FAQ/Import_&_Export/How_To_Export_invoices_from_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25695218290321-How-To-Export-invoices-from-Teamleader-Focus,200,True,False,False,FAQ,how to: export outgoing invoices from teamleader f,58259,
FAQ/Import_&_Export/FAQ_Why_can't_I_see_the_export_button.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691580510609-FAQ-Why-can-t-I-see-the-export-button,200,True,False,False,FAQ,faq: why can&#39;t i see the export button? &ndash,47463,
FAQ/Import_&_Export/How_To_Importing_products_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692618041233-How-To-Importing-products-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing products into teamleader focus &,61470,
FAQ/Import_&_Export/FAQ_How_can_I_undo_an_import_of_contacts_or_companies_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691345461777-FAQ-How-can-I-undo-an-import-of-contacts-or-companies-in-Teamleader-Focus,200,True,False,False,FAQ,faq: how can i undo an import of contacts or compa,50466,
FAQ/Import_&_Export/FAQ_Where_can_I_find_an_overview_of_my_Teamleader_Focus_exports.md,https://support.focus.teamleader.eu/hc/en-150/articles/25697766398353-FAQ-Where-can-I-find-an-overview-of-my-Teamleader-Focus-exports,200,True,False,False,FAQ,faq: where can i find an overview of my teamleader,49955,
FAQ/Import_&_Export/How_To_Export_projects_from_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/33056957041041-How-To-Export-projects-from-Teamleader-Focus,200,True,False,False,FAQ,how to: export projects from teamleader focus &nda,56256,
FAQ/Import_&_Export/How_To_Create_an_Excel_export_in_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691186210961-How-To-Create-an-Excel-export-in-Teamleader-Focus,200,True,False,False,FAQ,how to: create an excel export in teamleader focus,52352,
FAQ/Import_&_Export/FAQ_How_can_I_select_the_fields_that_need_to_be_exported.md,https://support.focus.teamleader.eu/hc/en-150/articles/25698010805521-FAQ-How-can-I-select-the-fields-that-need-to-be-exported,200,True,False,False,FAQ,faq: how can i select the fields that need to be e,50178,
FAQ/Import_&_Export/How_To_Importing_projects_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691671131025-How-To-Importing-projects-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing projects into teamleader focus &,57928,
FAQ/Import_&_Export/FAQ_How_can_I_create_a_backup_of_my_data.md,https://support.focus.teamleader.eu/hc/en-150/articles/25690929430545-FAQ-How-can-I-create-a-backup-of-my-data,200,True,False,False,FAQ,faq: how can i create a backup of my data? &ndash;,53236,
FAQ/Import_&_Export/FAQ_What_values_are_allowed_for_importing_contacts_or_companies.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691845208465-FAQ-What-values-are-allowed-for-importing-contacts-or-companies,200,True,False,False,FAQ,faq: what values are allowed for importing contact,67942,
FAQ/Import_&_Export/FAQ_Can_I_also_import_the_related_company_when_importing_contacts_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691225593361-FAQ-Can-I-also-import-the-related-company-when-importing-contacts-into-Teamleader-Focus,200,True,False,False,FAQ,faq: can i also import the related company when im,50413,
FAQ/Import_&_Export/How_to_How_can_I_import_a_vCard_file_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25692238128657-How-to-How-can-I-import-a-vCard-file-into-Teamleader-Focus,200,True,False,False,FAQ,how to: how can i import a vcard file into teamlea,52318,
FAQ/Import_&_Export/How_To_Importing_deals_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691668093329-How-To-Importing-deals-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing deals into teamleader focus &nda,62755,
FAQ/Import_&_Export/How_To_Combine_two_Teamleader_Focus_export_files_into_one_Excel_file_-_VLookup.md,https://support.focus.teamleader.eu/hc/en-150/articles/25693188668433-How-To-Combine-two-Teamleader-Focus-export-files-into-one-Excel-file-VLookup,200,True,False,False,FAQ,how to: combine two teamleader focus export files ,60278,
FAQ/Import_&_Export/How_To_Importing_time_tracking_into_Teamleader_Focus.md,https://support.focus.teamleader.eu/hc/en-150/articles/25691706103569-How-To-Importing-time-tracking-into-Teamleader-Focus,200,True,False,False,FAQ,how to: importing time tracking into teamleader fo,57600,
FAQ/Integrations_-_Web2Lead/How_To_Connect_Wufoo_with_Teamleader_Focus_(Web2Lead).md,https://support.focus.teamleader.eu/hc/en-150/articles/25691807372433-How-To-Connect-Wufoo-with-Teamleader-Focus-Web2Lead,200,True,False,False,FAQ,how to: connect wufoo with teamleader focus (web2l,52575,
FAQ/Integrations_-_Web2Lead/How_To_Link_an_online_form_to_Teamleader_Focus_(Web2Lead_integrations).md,https://support.focus.teamleader.eu/hc/en-150/articles/25693169806481-How-To-Link-an-online-form-to-Teamleader-Focus-Web2Lead-integrations,200,True,False,False,FAQ,how to: link an online form to teamleader focus (w,54083,
FAQ/Integrations_-_Web2Lead/How_To_Connect_Unbounce_with_Teamleader_Focus_(Web2Lead).md,https://support.focus.teamleader.eu/hc/en-150/articles/25691771689361-How-To-Connect-Unbounce-with-Teamleader-Focus-Web2Lead,200,True,False,False,FAQ,how to: connect unbounce with teamleader focus (we,53002,
FAQ/Integrations_-_Web2Lead/How_To_Connect_Jotform_with_Teamleader_Focus_(Web2Lead).md,https://support.focus.teamleader.eu/hc/en-150/articles/25691809384721-How-To-Connect-Jotform-with-Teamleader-Focus-Web2Lead,200,True,False,False,FAQ,how to: connect jotform with teamleader focus (web,54265,
